0,1,2,3
Case,Masculine singular,Feminine singular,Plural
Nominative,fionn,fhionn,fionna
Vocative,fhinn,fhionn,fionna
Genitive,fhinn,fhinn/finne,fionna
Dative,fhionn,fhionn/fhinn,fionna
